aircraftId	currentTime	delayOfaircraft	trackId	trackLoad
59	470.7767495295	316.0	9	10
59	471.7767495295	317.0	9	10
59	472.7767495295	318.0	9	10
59	473.7767495295	319.0	9	10
59	474.7767495295	320.0	9	10
59	475.7767495295	321.0	9	10
59	476.7767495295	322.0	9	10
59	477.7767495295	323.0	9	10
59	478.7767495295	324.0	9	10
59	479.7767495295	325.0	9	10
59	480.7767495295	326.0	9	10
59	481.7767495295	327.0	9	10
59	482.7767495295	328.0	9	10
59	483.7767495295	329.0	9	10
59	484.7767495295	330.0	9	10
59	485.7767495295	331.0	9	10
59	486.7767495295	332.0	9	10
59	487.7767495295	333.0	9	10
59	488.7767495295	334.0	9	10
59	489.7767495295	335.0	9	10
59	490.7767495295	336.0	9	10
59	491.7767495295	337.0	9	10
59	492.7767495295	338.0	9	10
59	493.7767495295	339.0	9	10
59	494.7767495295	340.0	9	10
59	495.7767495295	341.0	9	10
59	496.7767495295	342.0	9	10
59	497.7767495295	343.0	9	10
59	498.7767495295	344.0	9	10
59	499.7767495295	345.0	9	10
59	500.7767495295	346.0	9	10
59	501.7767495295	347.0	9	10
59	502.7767495295	348.0	9	10
59	503.7767495295	349.0	9	10
59	504.7767495295	350.0	9	10
59	505.7767495295	351.0	9	10
59	506.7767495295	352.0	9	10
59	507.7767495295	353.0	9	10
59	508.7767495295	354.0	9	10
59	509.7767495295	355.0	9	10
59	510.7767495295	356.0	9	10
59	511.7767495295	357.0	9	10
59	512.7767495295	358.0	9	10
59	513.7767495295	359.0	9	10
59	514.7767495295	360.0	9	10
59	515.7767495295	361.0	9	10
59	516.7767495295	362.0	9	10
59	517.7767495295	363.0	9	10
59	518.7767495295	364.0	9	10
59	519.7767495295	365.0	9	10
59	520.7767495295	366.0	9	10
59	521.7767495295	367.0	9	10
59	522.7767495295	368.0	9	10
59	523.7767495295	369.0	9	10
59	524.7767495295	370.0	9	10
59	525.7767495295	371.0	9	10
59	526.7767495295	372.0	9	10
59	527.7767495295	373.0	9	10
59	528.7767495295	374.0	9	10
59	529.7767495295	375.0	9	10
59	530.7767495295	376.0	9	10
59	531.7767495295	377.0	9	10
59	532.7767495295	378.0	9	10
59	533.7767495295	379.0	9	10
59	534.7767495295	380.0	9	10
59	535.7767495295	381.0	9	10
59	536.7767495295	382.0	9	10
59	537.7767495295	383.0	9	10
59	538.7767495295	384.0	9	10
59	539.7767495295	385.0	9	10
59	540.7767495295	386.0	9	10
59	541.7767495295	387.0	9	10
59	542.7767495295	388.0	9	10
59	543.7767495295	389.0	9	10
59	544.7767495295	390.0	9	10
59	545.7767495295	391.0	9	10
59	546.7767495295	392.0	9	10
59	547.7767495295	393.0	9	10
59	548.7767495295	394.0	9	10
59	549.7767495295	395.0	9	10
59	550.7767495295	396.0	9	10
59	551.7767495295	397.0	9	10
59	552.7767495295	398.0	9	10
59	553.7767495295	399.0	9	10
59	554.7767495295	400.0	9	10
59	555.7767495295	401.0	9	10
59	556.7767495295	402.0	9	10
59	557.7767495295	403.0	9	10
59	558.7767495295	404.0	9	10
59	559.7767495295	405.0	9	10
59	560.7767495295	406.0	9	10
59	561.7767495295	407.0	9	10
59	562.7767495295	408.0	9	10
59	563.7767495295	409.0	9	10
59	564.7767495295	410.0	9	10
59	565.7767495295	411.0	9	10
59	566.7767495295	412.0	9	10
59	567.7767495295	413.0	9	10
59	568.7767495295	414.0	9	10
59	569.7767495295	415.0	9	10
59	570.7767495295	416.0	9	10
59	571.7767495295	417.0	9	10
59	572.7767495295	418.0	9	10
59	573.7767495295	419.0	9	10
59	574.7767495295	420.0	9	10
59	575.7767495295	421.0	9	10
59	576.7767495295	422.0	9	10
59	577.7767495295	423.0	9	10
59	578.7767495295	424.0	9	10
59	579.7767495295	425.0	9	10
59	580.7767495295	426.0	9	10
59	581.7767495295	427.0	9	10
59	582.7767495295	428.0	9	10
59	583.7767495295	429.0	9	10
59	584.7767495295	430.0	9	10
59	585.7767495295	431.0	9	10
59	586.7767495295	432.0	9	10
59	587.7767495295	433.0	9	10
59	588.7767495295	434.0	9	10
59	589.7767495295	435.0	9	10
59	590.7767495295	436.0	9	10
59	591.7767495295	437.0	9	10
59	592.7767495295	438.0	9	10
59	593.7767495295	439.0	9	10
59	594.7767495295	440.0	9	10
59	595.7767495295	441.0	9	10
59	596.7767495295	442.0	9	10
59	597.7767495295	443.0	9	10
59	598.7767495295	444.0	9	10
59	599.7767495295	445.0	9	10
59	600.7767495295	446.0	9	10
59	601.7767495295	447.0	9	10
59	602.7767495295	448.0	9	10
59	603.7767495295	449.0	9	10
59	604.7767495295	450.0	9	10
59	605.7767495295	451.0	9	10
59	606.7767495295	452.0	9	10
59	607.7767495295	453.0	9	10
59	608.7767495295	454.0	9	10
59	609.7767495295	455.0	9	10
59	610.7767495295	456.0	9	10
59	611.7767495295	457.0	9	10
59	612.7767495295	458.0	9	10
59	613.7767495295	459.0	9	10
59	614.7767495295	460.0	9	10
59	615.7767495295	461.0	9	10
59	616.7767495295	462.0	9	10
59	617.7767495295	463.0	9	10
59	618.7767495295	464.0	9	10
59	619.7767495295	465.0	9	10
59	620.7767495295	466.0	9	10
59	621.7767495295	467.0	9	10
59	622.7767495295	468.0	9	10
59	623.7767495295	469.0	9	10
59	624.7767495295	470.0	9	10
59	625.7767495295	471.0	9	10
59	626.7767495295	472.0	9	10
59	627.7767495295	473.0	9	10
59	628.7767495295	474.0	9	10
59	629.7767495295	475.0	9	10
59	630.7767495295	476.0	9	10
59	631.7767495295	477.0	9	10
59	632.7767495295	478.0	9	10
59	633.7767495295001	479.0	9	10
59	634.7767495295001	480.0	9	10
59	635.7767495295001	481.0	9	10
59	636.7767495295001	482.0	9	10
59	637.7767495295001	483.0	9	10
59	638.7767495295001	484.0	9	10
59	639.7767495295001	485.0	9	10
59	640.7767495295001	486.0	9	10
59	641.7767495295001	487.0	9	10
59	642.7767495295001	488.0	9	10
59	643.7767495295001	489.0	9	10
59	644.7767495295001	490.0	9	10
59	645.7767495295001	491.0	9	10
59	646.7767495295001	492.0	9	10
59	647.7767495295001	493.0	9	10
59	648.7767495295001	494.0	9	10
59	649.7767495295001	495.0	9	10
59	650.7767495295001	496.0	9	10
59	651.7767495295001	497.0	9	10
59	652.7767495295001	498.0	9	10
59	653.7767495295001	499.0	9	10
59	654.7767495295001	500.0	9	10
59	655.7767495295001	501.0	9	10
59	656.7767495295001	502.0	9	10
59	657.7767495295001	503.0	9	10
59	658.7767495295001	504.0	9	10
59	659.7767495295001	505.0	9	10
59	660.7767495295001	506.0	9	10
59	661.7767495295001	507.0	9	10
59	662.7767495295001	508.0	9	10
59	663.7767495295001	509.0	9	10
59	664.7767495295001	510.0	9	10
59	665.7767495295001	511.0	9	10
59	666.7767495295001	512.0	9	10
59	667.7767495295001	513.0	9	10
59	668.7767495295001	514.0	9	10
59	669.7767495295001	515.0	9	10
59	670.7767495295001	516.0	9	10
59	671.7767495295001	517.0	9	10
59	672.7767495295001	518.0	9	10
59	673.7767495295001	519.0	9	10
59	674.7767495295001	520.0	9	10
59	675.7767495295001	521.0	9	10
59	676.7767495295001	522.0	9	10
59	677.7767495295001	523.0	9	10
59	678.7767495295001	524.0	9	10
59	679.7767495295001	525.0	9	10
59	680.7767495295001	526.0	9	10
59	681.7767495295001	527.0	9	10
59	682.7767495295001	528.0	9	10
59	683.7767495295001	529.0	9	10
59	684.7767495295001	530.0	9	10
59	685.7767495295001	531.0	9	10
59	686.7767495295001	532.0	9	10
59	687.7767495295001	533.0	9	10
59	688.7767495295001	534.0	9	10
59	689.7767495295001	535.0	9	10
59	690.7767495295001	536.0	9	10
59	691.7767495295001	537.0	9	10
59	692.7767495295001	538.0	9	10
59	693.7767495295001	539.0	9	10
59	694.7767495295001	540.0	9	10
59	695.7767495295001	541.0	9	10
59	696.7767495295001	542.0	9	10
59	697.7767495295001	543.0	9	10
59	698.7767495295001	544.0	9	10
59	699.7767495295001	545.0	9	10
59	700.7767495295001	546.0	9	10
59	701.7767495295001	547.0	9	10
59	702.7767495295001	548.0	9	10
59	703.7767495295001	549.0	9	10
59	704.7767495295001	550.0	9	10
59	705.7767495295001	551.0	9	10
59	706.7767495295001	552.0	9	10
59	707.7767495295001	553.0	9	10
59	708.7767495295001	554.0	9	10
59	709.7767495295001	555.0	9	10
59	710.7767495295001	556.0	9	10
59	711.7767495295001	557.0	9	10
59	712.7767495295001	558.0	9	10
59	713.7767495295001	559.0	9	10
59	714.7767495295001	560.0	9	10
59	715.7767495295001	561.0	9	10
59	716.7767495295001	562.0	9	10
59	717.7767495295001	563.0	9	10
59	718.7767495295001	564.0	9	10
59	719.7767495295001	565.0	9	10
59	720.7767495295001	566.0	9	10
59	721.7767495295001	567.0	9	10
59	722.7767495295001	568.0	9	10
59	723.7767495295001	569.0	9	10
59	724.7767495295001	570.0	9	10
59	725.7767495295001	571.0	9	10
59	726.7767495295001	572.0	9	10
59	727.7767495295001	573.0	9	10
59	728.7767495295001	574.0	9	10
59	729.7767495295001	575.0	9	10
59	730.7767495295001	576.0	9	10
59	731.7767495295001	577.0	9	10
59	732.7767495295001	578.0	9	10
59	733.7767495295001	579.0	9	10
59	734.7767495295001	580.0	9	10
59	735.7767495295001	581.0	9	10
59	736.7767495295001	582.0	9	10
59	737.7767495295001	583.0	9	10
59	738.7767495295001	584.0	9	10
59	739.7767495295001	585.0	9	10
59	740.7767495295001	586.0	9	10
59	741.7767495295001	587.0	9	10
59	742.7767495295001	588.0	9	10
59	743.7767495295001	589.0	9	10
59	744.7767495295001	590.0	9	10
59	745.7767495295001	591.0	9	10
59	746.7767495295001	592.0	9	10
59	747.7767495295001	593.0	9	10
59	748.7767495295001	594.0	9	10
59	749.7767495295001	595.0	9	10
59	750.7767495295001	596.0	9	10
59	751.7767495295001	597.0	9	10
59	752.7767495295001	598.0	9	10
59	753.7767495295001	599.0	9	10
59	754.7767495295001	600.0	9	10
59	755.7767495295001	601.0	9	10
59	756.7767495295001	602.0	9	10
59	757.7767495295001	603.0	9	10
59	758.7767495295001	604.0	9	10
59	759.7767495295001	605.0	9	10
59	760.7767495295001	606.0	9	10
59	761.7767495295001	607.0	9	10
59	762.7767495295001	608.0	9	10
59	763.7767495295001	609.0	9	10
59	764.7767495295001	610.0	9	10
59	765.7767495295001	611.0	9	10
59	766.7767495295001	612.0	9	10
59	767.7767495295001	613.0	9	10
59	768.7767495295001	614.0	9	10
59	769.7767495295001	615.0	9	10
59	770.7767495295001	616.0	9	10
59	771.7767495295001	617.0	9	10
59	772.7767495295001	618.0	9	10
59	773.7767495295001	619.0	9	10
59	774.7767495295001	620.0	9	10
59	775.7767495295001	621.0	9	10
59	776.7767495295001	622.0	9	10
59	777.7767495295001	623.0	9	10
59	778.7767495295001	624.0	9	10
59	779.7767495295001	625.0	9	10
59	780.7767495295001	626.0	9	10
59	781.7767495295001	627.0	9	10
59	782.7767495295001	628.0	9	10
59	783.7767495295001	629.0	9	10
59	784.7767495295001	630.0	9	10
59	785.7767495295001	631.0	9	10
59	786.7767495295001	632.0	9	10
59	787.7767495295001	633.0	9	10
59	788.7767495295001	634.0	9	10
59	789.7767495295001	635.0	9	10
59	790.7767495295001	636.0	9	10
59	791.7767495295001	637.0	9	10
59	792.7767495295001	638.0	9	10
59	793.7767495295001	639.0	9	10
59	794.7767495295001	640.0	9	10
59	795.7767495295001	641.0	9	10
59	796.7767495295001	642.0	9	10
59	797.7767495295001	643.0	9	10
59	798.7767495295001	644.0	9	10
59	799.7767495295001	645.0	9	10
59	800.7767495295001	646.0	9	10
59	801.7767495295001	647.0	9	10
59	802.7767495295001	648.0	9	10
59	803.7767495295001	649.0	9	10
59	804.7767495295001	650.0	9	10
59	805.7767495295001	651.0	9	10
59	806.7767495295001	652.0	9	10
59	807.7767495295001	653.0	9	10
59	808.7767495295001	654.0	9	10
59	809.7767495295001	655.0	9	10
59	810.7767495295001	656.0	9	10
59	811.7767495295001	657.0	9	10
59	812.7767495295001	658.0	9	10
59	813.7767495295001	659.0	9	10
59	814.7767495295001	660.0	9	10
59	815.7767495295001	661.0	9	10
59	816.7767495295001	662.0	9	10
59	817.7767495295001	663.0	9	10
59	818.7767495295001	664.0	9	10
59	819.7767495295001	665.0	9	10
59	820.7767495295001	666.0	9	10
59	821.7767495295001	667.0	9	10
59	822.7767495295001	668.0	9	10
59	823.7767495295001	669.0	9	10
59	824.7767495295001	670.0	9	10
59	825.7767495295001	671.0	9	10
59	826.7767495295001	672.0	9	10
59	827.7767495295001	673.0	9	10
59	828.7767495295001	674.0	9	10
59	829.7767495295001	675.0	9	10
59	830.7767495295001	676.0	9	10
59	831.7767495295001	677.0	9	10
59	832.7767495295001	678.0	9	10
59	833.7767495295001	679.0	9	10
59	834.7767495295001	680.0	9	10
59	835.7767495295001	681.0	9	10
59	836.7767495295001	682.0	9	10
59	837.7767495295001	683.0	9	10
59	838.7767495295001	684.0	9	10
59	839.7767495295001	685.0	9	10
59	840.7767495295001	686.0	9	10
59	841.7767495295001	687.0	9	10
59	842.7767495295001	688.0	9	10
59	843.7767495295001	689.0	9	10
59	844.7767495295001	690.0	9	10
59	845.7767495295001	691.0	9	10
59	846.7767495295001	692.0	9	10
59	847.7767495295001	693.0	9	10
59	848.7767495295001	694.0	9	10
59	849.7767495295001	695.0	9	10
59	850.7767495295001	696.0	9	10
59	851.7767495295001	697.0	9	10
59	852.7767495295001	698.0	9	10
59	853.7767495295001	699.0	9	10
59	854.7767495295001	700.0	9	10
59	855.7767495295001	701.0	9	10
59	856.7767495295001	702.0	9	10
59	857.7767495295001	703.0	9	10
59	858.7767495295001	704.0	9	10
59	859.7767495295001	705.0	9	10
59	860.7767495295001	706.0	9	10
59	861.7767495295001	707.0	9	10
59	862.7767495295001	708.0	9	10
59	863.7767495295001	709.0	9	10
59	864.7767495295001	710.0	9	10
59	865.7767495295001	711.0	9	10
59	866.7767495295001	712.0	9	10
59	867.7767495295001	713.0	9	10
59	868.7767495295001	714.0	9	10
59	869.7767495295001	715.0	9	10
59	870.7767495295001	716.0	9	10
59	871.7767495295001	717.0	9	10
59	872.7767495295001	718.0	9	10
59	873.7767495295001	719.0	9	10
59	874.7767495295001	720.0	9	10
59	875.7767495295001	721.0	9	10
59	876.7767495295001	722.0	9	10
59	877.7767495295001	723.0	9	10
59	878.7767495295001	724.0	9	10
59	879.7767495295001	725.0	9	10
59	880.7767495295001	726.0	9	10
59	881.7767495295001	727.0	9	10
59	882.7767495295001	728.0	9	10
59	883.7767495295001	729.0	9	10
59	884.7767495295001	730.0	9	10
59	885.7767495295001	731.0	9	10
59	886.7767495295001	732.0	9	10
59	887.7767495295001	733.0	9	10
59	888.7767495295001	734.0	9	10
59	889.7767495295001	735.0	9	10
59	890.7767495295001	736.0	9	10
59	891.7767495295001	737.0	9	10
59	892.7767495295001	738.0	9	10
59	893.7767495295001	739.0	9	10
59	894.7767495295001	740.0	9	10
59	895.7767495295001	741.0	9	10
59	896.7767495295001	742.0	9	10
59	897.7767495295001	743.0	9	10
59	898.7767495295001	744.0	9	10
59	899.7767495295001	745.0	9	10
59	900.7767495295001	746.0	9	10
59	901.7767495295001	747.0	9	10
59	902.7767495295001	748.0	9	10
59	903.7767495295001	749.0	9	10
59	904.7767495295001	750.0	9	10
59	905.7767495295001	751.0	9	10
59	906.7767495295001	752.0	9	10
59	907.7767495295001	753.0	9	10
59	908.7767495295001	754.0	9	10
59	909.7767495295001	755.0	9	10
59	910.7767495295001	756.0	9	10
59	911.7767495295001	757.0	9	10
59	912.7767495295001	758.0	9	10
59	913.7767495295001	759.0	9	10
